x,y,z,yaw,velocity,change_flag
94883.8732,208949.8543,-3918.4155,3.1006,10,0
94882.8655,208949.9601,-3918.4541,3.1039,10,0
94881.8509,208949.9588,-3918.4764,3.1246,10,0
94880.8195,208949.9528,-3918.4993,3.13,10,0
94879.7824,208949.9542,-3918.5333,3.1396,10,0
94878.763,208949.9569,-3918.5677,-3.1349,10,0
94877.7331,208949.9571,-3918.6157,-3.1281,10,0
94876.7227,208949.9719,-3918.6643,-3.1189,10,0
94875.6833,208950.0032,-3918.7181,-3.1152,10,0
94874.6683,208950.0164,-3918.7528,-3.1049,10,0
94873.6668,208949.9873,-3918.7749,-3.0989,10,0
